Date,Close,High,Low,Open,Volume
2025-05-19,54772.48046875,55361.43187163978,54478.00476730511,55361.43187163978,9802105
2025-05-20,54870.640625,55655.909184928445,54674.323485017885,55165.116334973165,9080577
2025-05-21,54674.3203125,55557.747391157995,54674.3203125,55165.113133976665,7794181
2025-05-22,53692.734375,54478.00288505485,53496.417247486286,54281.685757541134,15254278
2025-05-23,53201.9375,54183.52306273063,53103.77894372694,53987.20595018451,11247115
2025-05-26,53692.734375,53987.21006627057,52711.148737431446,52907.46586494516,10901337
2025-05-27,52907.46875,53496.420164656774,52809.31018089054,53201.94445732838,13439520
2025-05-28,54870.640625,55066.95776498211,53201.94493515206,53300.10350514311,17516283
2025-05-29,55066.9609375,55361.4366644385,54576.16805926916,55165.119513146165,12936810
2025-05-30,55165.11328125,56146.69892682385,54772.47902302046,55165.11328125,26219683
2025-06-02,55754.0703125,56244.86318496919,55165.11886553697,55263.277440030804,12870515
2025-06-04,56735.65234375,56833.81091181877,55754.06666306228,56146.700935337365,19649983
2025-06-05,58011.7109375,58796.97944426819,56833.80817734772,57030.125304039764,23266027
2025-06-09,58698.82421875,59287.77563231605,58404.34851196697,59287.77563231605,19609659
2025-06-10,58109.8671875,58993.2942224451,57717.23294974662,58895.13566300676,15305760
2025-06-11,58796.984375,58993.30151815526,58306.19151711185,58404.35008868948,13610734
2025-06-12,58404.34765625,58895.14049369748,58208.03052127101,58600.66479122899,17755115
2025-06-13,57226.44921875,59091.46214354631,56637.497768814326,59091.46214354631,20705979
2025-06-16,56146.69921875,57030.1263043597,55852.22352354677,56931.967739291955,22200872
2025-06-17,57030.12890625,58698.824588532705,56343.01891942771,56735.65319761188,28637003
2025-06-18,58698.82421875,58698.82421875,56833.81140912416,56931.969978051835,17620705
2025-06-19,58109.8671875,59484.08701963683,57913.55006862331,59385.92846019848,16876278
2025-06-20,58404.34765625,58698.82335871849,58011.71338629202,58306.189088760504,18072251
2025-06-23,56931.96875,57422.761584051725,56539.33448275862,57324.60301724138,16551694
2025-06-24,59385.93359375,59484.09216167355,58208.03077866736,58306.18934659091,23737899
2025-06-25,60171.203125,60465.67883360523,59189.61742964927,60367.52026407015,23933612
2025-06-26,59091.45703125,60171.20126271802,58796.981331758725,60171.20126271802,19402300
2025-06-27,60046.4765625,60836.56178042763,59256.39134457237,59355.15199681332,17340470
2025-06-30,59058.8671875,60441.5162520903,59058.8671875,60441.5162520903,17110294
2025-07-01,59453.91015625,60342.75598915075,59453.91015625,59651.43145245017,13650991
2025-07-02,60046.4765625,60145.237214740955,59058.87004009046,59453.91264905428,15047951
2025-07-03,63009.29296875,63009.29296875,60342.75549201606,60540.27678658895,32040639
2025-07-04,62515.484375,63898.13331852291,62219.20245853081,63898.13331852291,23748959
2025-07-07,60935.31640625,62515.486685828604,60935.31640625,62120.444115933955,17164708
2025-07-08,60639.0390625,61626.64556188925,60243.9964627443,60836.56036237785,20213724
2025-07-09,59651.43359375,60639.04011020282,59453.91229045944,60639.04011020282,17533415
2025-07-10,60244.0,60441.52131147541,59651.43606557377,59848.95737704918,14768473
2025-07-11,61824.16015625,62021.68143470447,60441.51120706869,60540.27184629593,19140650
2025-07-14,61725.40625,61824.166900000004,61034.0817,61527.88495000001,13563846
2025-07-15,62910.53125,63009.291895604394,61231.60027472527,61527.88221153846,18442202
2025-07-16,63898.13671875,63898.13671875,62317.96641349498,62910.53027796561,23042660
2025-07-17,65873.3515625,65972.11220952024,63601.85668103448,65083.26638633808,39448683
2025-07-18,66268.390625,66959.71511736214,65478.30549087183,66169.62998323397,23951531
2025-07-21,66959.71875,67947.32522123893,66367.15486725664,66564.67616150442,17723148
2025-07-22,65182.02734375,67651.04353101326,64786.98475378788,67256.00094105114,20829006
2025-07-23,65577.078125,65675.8387848268,64095.66822759789,65379.55680534639,15687058
2025-07-24,65182.02734375,65972.11252367425,65083.266696259474,65675.83058120265,12660193
2025-07-25,65083.2734375,65478.316068380125,64688.23080661988,64885.752122059945,8080910
2025-07-28,69527.5,69527.5,66367.15909090909,67354.765625,35332500
2025-07-29,69725.0234375,69922.5447503541,67947.33162181303,69922.5447503541,28190940
2025-07-30,71700.2265625,72786.59363162878,69725.01370953857,70120.05628013086,34761444
2025-07-31,70515.109375,73082.88646708684,70120.06674544819,72095.27989320729,26568072
2025-08-01,68046.09375,71107.67416545718,67947.33309143686,69329.98231132075,24038534
2025-08-04,68836.171875,69329.97511657102,67848.56539185796,68638.65057837158,14780072
2025-08-05,69033.6953125,70613.86573453147,68836.17400974607,70120.06247764664,14392903
2025-08-06,67947.328125,68539.89203306686,67453.52486827761,68342.37073037791,12542415
2025-08-07,69626.2578125,70120.06105939717,68836.17261746453,69922.53976063829,15008213
2025-08-08,70910.1484375,71502.7123520195,69823.78126088092,70120.06321814067,22241128
2025-08-11,70120.0546875,71206.42173195422,69922.53340669014,71107.6610915493,11354253
2025-08-12,70218.8203125,71502.70872890296,70218.8203125,70218.8203125,15797656
2025-08-13,71008.90625,71206.42754694019,70515.10300764951,71008.90625,12305742
2025-08-14,70712.625,71008.90694832403,70317.58240223464,71008.90694832403,11946122
2025-08-18,69132.453125,70317.58089285715,69132.453125,70218.82024553571,13595591
2025-08-19,69132.453125,69823.77765625001,68836.17118303571,69527.49571428572,10533082
2025-08-20,69626.2578125,69823.77911125886,68539.89066932624,69231.21521498227,17445516
2025-08-21,69725.0234375,71008.9119710517,69725.0234375,70613.86934534348,18843833
2025-08-22,70515.109375,70910.15200455183,69922.54543067227,70811.39134716387,9277432
2025-08-25,70613.859375,70910.14130244755,70120.05616258741,70811.38065996503,10345178
2025-08-26,69428.734375,70218.81954569701,69428.734375,69922.53760668563,14712519
2025-08-27,69725.0234375,70021.30540678116,68934.93818608357,69231.22015536473,10523405
2025-08-28,68737.4140625,69527.4992816092,68737.4140625,69231.21732444325,11578024
2025-08-29,68836.171875,69626.25706151362,68836.171875,69231.21446825682,11682267
2025-09-01,66762.1953125,67749.80175203402,66663.4346685466,67552.28046412722,12002343
2025-09-02,68243.6171875,68638.65983402678,66959.728586288,66959.728586288,10604028
2025-09-03,68934.9296875,68934.9296875,67947.32324498567,68342.3658219914,10283009
2025-09-04,69231.2109375,69231.2109375,68441.12579128031,68638.64707783524,12284414
2025-09-05,68638.6484375,69527.49424460431,68638.6484375,69428.7335993705,11526724
2025-09-08,69231.2109375,69626.25351060984,68737.4077211127,68934.92900766761,9263135
2025-09-09,70613.859375,70613.859375,69132.44973776223,69231.21038024475,14870245
2025-09-10,71700.2265625,71897.74784779614,70712.62013601928,70910.14142131543,21928565
2025-09-11,72490.3203125,72687.8416212534,71206.43180560286,72292.7990037466,20793501
2025-09-12,74465.53125,74663.0525530504,73280.40343169762,73675.4460377984,28219678
2025-09-15,75551.890625,76638.25767973856,74959.32677696079,76243.21511437908,19908805
2025-09-16,78415.9609375,78514.72159359256,75749.42322300063,75946.94453518577,28218265
2025-09-17,77230.8203125,78119.66607057225,76144.45327485613,78119.66607057225,20856317
2025-09-18,79304.8046875,79502.32599431818,77625.87357954546,78119.67684659091,25619035
2025-09-22,82465.140625,82958.94386227545,80094.88508607785,80489.9276758982,27529656
2025-09-23,83650.2578125,84835.38543203955,82563.89082792208,84736.62479707792,23610263
2025-09-24,84341.59375,84440.35439841921,82662.66272687353,83156.46596896955,18300997
2025-09-25,85032.9140625,85131.67470601045,83057.70119229094,83353.9831228223,19665151
2025-09-26,82267.609375,84242.82208508403,81378.76365546219,83946.54017857142,24071193
2025-09-29,83527.4765625,84321.08679112233,82535.46377672208,82634.66505529988,13069094
2025-09-30,83229.875,84221.88781287246,82733.86859356376,83924.28396901072,16319061
2025-10-01,85313.1015625,85511.50412427326,84023.48491097384,84221.8874727471,22039361
2025-10-02,89033.1484375,89578.75547527855,87991.53500174095,88586.74267931755,49883028
2025-10-10,93646.0078125,93745.20909196239,91959.5860616393,93249.20269465042,35269748
2025-10-13,92554.796875,92653.99815782423,89975.5635215702,90570.77121851554,23883308
2025-10-14,90868.3671875,95233.22325327511,89479.54934838974,94538.81433371997,35545235
2025-10-15,94241.21875,94538.82259868422,91364.38154605264,91562.7841118421,21050111
2025-10-16,96919.6484375,96919.6484375,94241.2139361566,94538.8177696392,28141060
2025-10-17,97118.0546875,98308.47006671347,95927.63930828651,96423.64571629213,22730809
2025-10-20,97316.453125,97514.85567979103,95233.22629969419,97118.05057020897,17589756
2025-10-21,96721.2421875,99102.07276442308,96522.83963942308,97713.25492788461,22803830
2025-10-22,97812.453125,97812.453125,94737.21372654664,96324.43406123224,15937611
2025-10-23,95729.234375,97713.25995790157,95530.83181670985,96026.83821243524,18488581
2025-10-24,98010.859375,98209.2619243421,96919.64535361843,97118.04790296052,18801925
2025-10-27,101185.3046875,101185.3046875,99796.48678002451,100490.89573376226,22169970
2025-10-28,98705.2734375,100193.29263505025,98308.46831815327,100094.09135521358,20002282
2025-10-29,99697.2890625,100193.29547574627,98308.47110541044,99399.68521455224,20899788
2025-10-30,103268.5390625,104954.9609299952,101185.3120497118,101582.1171950048,34570017
2025-10-31,106641.375,107732.58906976745,102474.92127906976,104161.34302325582,54824564
2025-11-03,110212.625,110609.43013051305,105649.3659990999,106046.17112961295,30110066
2025-11-04,104062.1484375,111502.24484628218,104062.1484375,110907.0371335796,30450281
2025-11-05,99796.484375,101185.30224900597,95927.63458312624,100193.28948185884,44843020
2025-11-06,98407.671875,102970.9308530746,98010.86674647177,102871.72957094255,28655689
2025-11-07,97118.0546875,99498.88544592696,95530.83418188202,95630.03546348315,22908083
2025-11-10,99796.484375,100193.28948185884,97118.04990370278,97812.45884070576,23842327
2025-11-11,102673.328125,105153.360205314,101185.3088768116,102871.73069142512,27742542
2025-11-12,102276.515625,103070.1258335354,100788.49648399612,102177.31434893307,19413497
2025-11-13,101978.9140625,103367.7319582928,101482.90767114543,101681.31022768725,20838741
2025-11-14,96423.640625,98804.47125771605,96423.640625,98209.26359953704,21806342
2025-11-17,99796.484375,100193.28948185884,98705.27033113816,99002.8741612823,17192584
2025-11-18,97018.8515625,100094.09123370399,96721.24772335123,99002.87715682515,18684068
2025-11-19,95729.234375,96721.24716645078,93844.41007124353,96324.44204987047,18993346
2025-11-20,99796.484375,102078.11373943837,98705.27033113816,100094.08820514413,25360435
2025-11-21,94042.8125,96026.83808016877,93745.20866297468,94836.42273206751,23103574
2025-11-24,95927.640625,98209.27013314374,95431.63421018614,97018.85473759047,29831172
2025-11-25,98506.8671875,100590.09398602719,97018.84804569486,100590.09398602719,16110054
2025-11-26,101978.9140625,102078.1153407709,98506.86932301799,99697.28466226897,21314975
2025-11-27,102673.328125,104657.35378925121,101879.71785929952,103268.53582427536,16453004
2025-11-28,99697.2890625,102970.93138992538,99697.2890625,102970.93138992538,15292277
2025-12-01,99994.890625,101978.91623263889,99102.0791015625,101185.30598958333,10905526
2025-12-02,102574.125,102673.32628143133,100193.29424564796,100391.69680851063,13649487
2025-12-03,103665.3359375,104657.34872159091,103169.32954545454,103863.73849431818,14697927
2025-12-04,104260.546875,104260.546875,102375.72252616555,103070.13149678877,11931145
2025-12-05,107534.1796875,107534.1796875,103764.53132207102,104458.94023149216,19755571
2025-12-08,108625.3984375,109121.40482305936,107137.37928082192,108823.80099172374,15527762
2025-12-09,107534.1796875,108526.19241524446,106442.96568698109,108030.18605137223,13671800
2025-12-10,107137.3828125,108923.005859375,106542.17513020833,107434.98665364583,12365092
2025-12-11,106442.96875,109617.40957013048,106442.96875,108327.79298695247,22994507
2025-12-12,108030.1953125,108030.1953125,105946.96840564738,106244.57224948348,14210314
2025-12-15,103962.9375,104954.95026240459,103764.53494751909,104458.94388120229,20594654
2025-12-16,101978.9140625,104756.5498540856,101879.71278422908,104062.1409061892,18852079
2025-12-17,107038.1796875,107236.58224484476,102574.12214724282,102673.3234259152,22297611
2025-12-18,106740.578125,107335.78580971189,104855.75379007899,105550.16275557621,20445631
2025-12-19,105450.9609375,108823.80446701552,105351.75965722013,108823.80446701552,25917098
2025-12-22,109617.4140625,109617.4140625,108426.99870616515,108823.80382494343,24859171
2025-12-23,110609.4296875,111601.4425098094,109518.21558295964,110014.22199411434,20419187
2025-12-24,110212.625,111502.24167416741,110014.22243474347,111502.24167416741,12492939
2025-12-26,116065.4921875,116065.4921875,111502.23352029914,111502.23352029914,34018174
2025-12-29,119121.8046875,119321.1717246339,117825.9189461297,119022.12116893305,19676004
2025-12-30,119520.53125,120816.41690992494,118324.32910237699,118723.06315158465,19746349
2026-01-02,128093.3125,128093.3125,119819.5810311284,119819.5810311284,30463279
2026-01-05,137662.9375,138161.35508689357,133177.179217958,134174.01439174512,42863376
2026-01-06,138460.390625,138859.1246512779,132280.01321769258,134871.78438849893,45321341
2026-01-07,140553.765625,143943.00536347518,137164.52588652482,143045.85366799645,46317413
2026-01-08,138360.703125,144042.6628354647,137862.28560653818,137862.28560653818,41449329
2026-01-09,138560.078125,140254.69778552157,134772.10476618705,135569.57284172662,29520566
2026-01-12,138360.703125,141550.57524315562,136466.7165548451,140553.740206232,26271134
2026-01-13,137164.515625,139756.28699582122,136466.73102516352,139357.5529387718,22384699
2026-01-14,139855.96875,139855.96875,136367.0457947256,136566.41282074127,18444394
2026-01-15,143444.578125,143544.26164002778,137862.30128344335,138560.08588863793,24701126
2026-01-16,148428.75,149026.8510745467,143843.3084284755,144840.14355271996,30000219
2026-01-19,148827.484375,150123.3700393503,146136.02953365707,146734.13060951105,22762497
2026-01-20,144740.453125,148827.47693913567,143444.567525396,148030.0088778409,24059218
2026-01-21,149026.859375,149325.90992892976,141351.2284908027,141450.91200877927,31703610
2026-01-22,151818.0,156503.12541037425,150322.747209455,154509.45502298095,32073624
2026-01-23,151618.625,155506.28205128206,149624.95471729126,154210.39636752137,25407497
2026-01-26,151618.625,155905.0161078238,151020.52391518737,154409.76339579225,20561689
2026-01-27,158995.203125,158995.203125,148727.80129310343,150023.6869612069,29423670
2026-01-28,161886.03125,162783.182901016,159692.99388084974,162085.3982835591,29456431
2026-01-29,160191.40625,166072.73354853765,156602.79976275668,165673.9994943995,36087223
2026-01-30,159992.046875,165973.05797313084,159593.31280179127,159593.31280179127,40557267
2026-02-02,149924.0,159094.88297872338,149924.0,155207.2260638298,39748369
2026-02-03,166969.875,166969.875,156702.47373134329,157400.2582835821,36529813
2026-02-04,168564.828125,168863.87867755766,162583.81707384685,162982.55114392372,29943042
2026-02-05,158795.828125,163480.95299748902,157998.3600615976,161487.28283898305,38435228
2026-02-06,158098.046875,159792.66654516078,151120.20117433797,153612.2889245744,36358081
2026-02-09,165873.359375,168166.08008751503,164477.79024564303,168066.39657827525,25098971
2026-02-10,165275.265625,167567.98643885707,164976.21508406213,166870.20184333535,19369566
2026-02-11,167268.9375,168066.4056168057,161487.29365315853,163480.9639451728,22760242
2026-02-12,178034.75,179031.58510638296,169561.65159574468,170658.17021276595,41296011
2026-02-13,180626.515625,183816.3878656181,178333.79495205573,178931.89599717164,34454192
2026-02-19,189398.671875,190295.82347861843,186507.85004111842,187405.00164473685,27049388
2026-02-20,189498.359375,189697.72640222253,188003.10667083116,189398.67586138874,24213880
2026-02-23,192389.171875,196974.61327720206,189897.08415641193,193784.74099740933,26364684
2026-02-24,199367.015625,199367.015625,191392.33500000002,192389.170078125,28060617
2026-02-25,202855.9375,205348.0251842752,200363.84981572483,201859.10242628993,26987996
2026-02-26,217310.0625,218306.89764908256,205348.04071100918,205846.45828555044,30095763
2026-02-27,215814.8125,222294.2410508083,209335.3839491917,209335.3839491917,51774768
2026-03-03,194482.53125,211827.46227895952,194482.53125,208836.95692913892,54879010
2026-03-04,171655.0,195279.9912891986,171355.9494773519,183617.02090592333,89427954
2026-03-05,190993.609375,199067.97386319155,187504.68644800366,194382.84878979647,53959129
2026-03-06,187604.375,189099.62772316684,180427.16192879915,185511.0211875664,29522650
2026-03-09,172950.890625,174944.5608339337,166770.51297730548,172950.890625,43066020
2026-03-10,187305.328125,190893.9347309074,183716.7215190926,187006.27757450772,33530170
2026-03-11,189398.671875,194183.48042763158,187105.95111019738,192389.17722039475,24311356
2026-03-12,187305.328125,189398.681978446,185311.6577883848,186009.4424062001,20440753
2026-03-13,182919.234375,185610.68904972752,179330.62814202998,179430.31164850137,19566331
2026-03-16,188102.796875,188401.84742647057,183018.9375,184015.77267156861,19747901
2026-03-17,193286.328125,197373.3520822589,192488.86003577875,197373.3520822589,20300082
2026-03-18,207840.109375,208338.5269034772,199067.96087380094,199865.4289193645,25148481
2026-03-19,199865.4375,204351.1954488778,198968.28591022445,199267.33644014964,19884483
2026-03-20,198768.921875,201859.11073062939,198370.1878291123,201360.6931732698,35279762
2026-03-23,185710.375,190594.86688137412,185710.375,189897.08232689212,30268173
2026-03-24,189099.625,195379.68634686348,184912.91743542437,194881.26877965208,25458914
2026-03-25,188401.828125,195778.4076388889,188401.828125,193086.9529513889,22995904
2026-03-26,179530.015625,185311.65965956415,178333.81341095225,184912.9255882149,32074131
2026-03-27,179530.015625,181124.951910397,171455.65068017767,171555.33419801499,29138966
2026-03-30,176105.78125,176455.39567675837,170412.06058564945,170811.61993051617,22269147
2026-03-31,167015.8125,174507.55050089714,166816.0328199761,169812.72802033494,38659593
2026-04-01,189441.078125,190589.81126417086,177803.91197600844,178802.81035789612,32390251
2026-04-02,178203.46875,193386.72393497758,174807.2143007287,192387.82556754485,38615231
2026-04-03,185994.875,186993.77336197637,182498.73073308272,183997.07827604725,20194447
2026-04-06,192887.28125,194385.62885163128,189890.58604673744,190689.70476760744,20635958
2026-04-07,196283.53125,202276.92151717556,192188.04790076334,201777.47232824427,30848053
2026-04-08,210268.109375,214263.7029023159,207271.41422951306,213764.25371140143,35890973
2026-04-09,203775.265625,207271.40988817404,201777.4689031863,206771.9607077206,42320839
2026-04-10,205773.0625,210767.5543082524,205273.61331917474,208270.3084041262,18244459
2026-04-13,200778.578125,202776.3749222637,197981.66260883084,197981.66260883084,19603415
2026-04-14,206272.515625,209768.65995762713,205273.61724424938,207770.8631961259,23672078
2026-04-15,210767.5625,215262.6053021327,209768.66409952607,214763.15610189573,24092884
2026-04-16,217260.40625,217759.8554597701,210268.1173132184,211766.46494252872,21499788
2026-04-17,215762.046875,217759.84360532407,214763.14850983795,216760.94524016202,18079322
2026-04-20,214263.703125,218758.7458479021,212765.35555069929,214263.703125,17107741
2026-04-21,218758.75,219757.64840182647,215762.05479452055,217759.85159817353,16752132
2026-04-22,217260.40625,222254.89834770115,215262.60941091954,218259.30466954023,16823480
2026-04-23,224252.6875,229247.17942650334,215762.0512249443,222754.339922049,34525485
2026-04-24,219258.203125,224752.1444333713,216261.50786588836,223753.2460136674,19626666
2026-04-27,224252.6875,225751.035077951,218259.29718819598,219757.644766147,22870374
2026-04-28,221755.4375,225751.03096846846,221255.98831644145,223753.23423423423,18444490
2026-04-29,225751.03125,227748.82798672566,218259.29348727877,219258.1918556416,20363756
2026-04-30,220257.09375,229746.62840136053,220257.09375,228747.7300170068,22161975
2026-05-04,232243.875,232243.875,223753.23870967742,227748.8322580645,32920816
2026-05-06,265706.96875,269702.56226503756,250723.493068609,253720.1882048872,53097996
2026-05-07,271200.90625,276694.8472605893,259713.57504604053,271700.35543278087,41404687
2026-05-08,268204.21875,269702.56634078216,259713.58240223466,259713.58240223466,25875880
2026-05-11,285185.5,288182.1952714536,279691.55866900174,284186.6015761821,36031094
2026-05-12,278692.65625,291178.8863687276,265706.97692652326,289680.53875448025,41211149
2026-05-13,283687.15625,285185.50390625,261711.390625,263709.1875,35540134
2026-05-14,295673.9375,299170.08203125,281689.359375,281689.359375,39314752
2026-05-15,270202.0,296173.35674676526,265706.95748613676,290679.41589648795,38075487
2026-05-18,280690.4375,288182.17515569396,261711.36877224199,269203.10642793594,33555214
2026-05-19,275196.5,281189.89019963704,265706.9655172414,273698.15245009074,30767569
2026-05-20,275695.96875,282188.80859375,263209.73828125,277693.765625,35662077
2026-05-21,299170.0625,299170.0625,286683.8328464107,290679.4263355593,36168689
2026-05-22,292177.78125,300168.9684294872,291678.33205128205,299669.51923076925,18395274
2026-05-26,298670.625,301667.3202341137,297172.27738294314,297671.7265886288,23441371
2026-05-27,306661.8125,322644.18709283386,305662.91408794787,321145.8394747557,33916688
2026-05-28,299170.0625,306162.35110601,287183.28203255427,304664.00354757934,30195334
2026-05-29,316650.78125,318648.5779771293,305163.4500690063,309159.043523265,37241537
2026-06-01,348615.53125,354109.47228689113,319148.02932485676,319148.02932485676,45052488
2026-06-02,360102.875,369592.4098474341,341623.25450762827,360102.875,44720282
2026-06-04,351112.78125,365596.8077880512,347616.636913229,348615.5352951636,34771037
2026-06-05,328637.5625,342622.1396276596,324641.9690349544,333132.6051481763,33725012
2026-06-08,295174.46875,315152.43617808796,292177.7736357868,292677.222821489,38929682
2026-06-09,321645.28125,323643.0780279503,299669.5166925466,309658.50058229815,30124249
2026-06-10,302166.75,314153.53016528924,294924.7369834711,310657.3859504132,1191
2026-06-11,298670.625,306162.3630852843,287183.29326923075,290179.9885033445,31420307
2026-06-12,322144.71875,338626.54156976746,319647.47286821704,325640.8629844961,31006148
2026-06-15,336628.75,344120.48775964393,333632.05489614245,342122.6910237389,21500067
2026-06-16,342622.15625,345119.4022868076,332133.72289540817,342622.15625,17548685
2026-06-17,346118.28125,347616.6287878788,331134.80587121216,331634.25505050505,18134051
2026-06-18,362100.65625,362600.10543103446,344120.48573275865,344619.9349137931,32764450
2026-06-19,353610.03125,374087.44831391243,345868.56870144774,372089.65152718924,43284898
2026-06-22,353110.59375,362600.128801273,341623.26184582745,342622.16027227725,24330451
2026-06-23,309658.5,352611.13064516126,309658.5,347117.18951612903,41266630
2026-06-24,340124.90625,340624.35545154184,313654.098568282,313654.098568282,47809959
2026-06-25,358105.0625,362100.6559449093,351612.2231520223,359103.96086122736,36157158
2026-06-26,339126.0,356107.27245949925,321145.8291605302,353610.02650957287,39735951
2026-06-29,323000.0,335500.0,316000.0,331000.0,35436521
2026-06-30,334000.0,343000.0,321000.0,323500.0,29237216
2026-07-01,314500.0,339000.0,311500.0,334500.0,24968382
2026-07-02,286000.0,304000.0,281500.0,290000.0,38905074
2026-07-03,309500.0,313000.0,283500.0,288500.0,31520538
2026-07-06,318000.0,325000.0,303000.0,320000.0,23872879
2026-07-07,296000.0,310000.0,286000.0,307000.0,32421032
2026-07-08,277500.0,300000.0,273500.0,285500.0,33525758
2026-07-09,278000.0,291500.0,267500.0,288500.0,29703616
2026-07-10,285000.0,298000.0,282000.0,291000.0,20088811
2026-07-13,254500.0,292500.0,253000.0,285000.0,31882652
2026-07-14,263000.0,270000.0,247000.0,255000.0,40086496
2026-07-15,279500.0,284500.0,273000.0,283500.0,24873414
2026-07-16,255000.0,265500.0,252500.0,264500.0,27001478
2026-07-20,244000.0,257500.0,240000.0,241000.0,26804038
2026-07-21,259000.0,263500.0,243000.0,247000.0,20386896
2026-07-22,260500.0,276000.0,260000.0,276000.0,22292003
2026-07-23,270000.0,273000.0,263000.0,269000.0,16011816
2026-07-24,249500.0,266500.0,247000.0,266000.0,26175580
2026-07-27,254000.0,258500.0,246000.0,257000.0,23296044
2026-07-28,220000.0,240000.0,218500.0,238500.0,41639623
2026-07-29,208500.0,234000.0,189200.0,226500.0,65555523
2026-07-30,207000.0,226000.0,202000.0,214000.0,46694193
2026-07-31,262500.0,267000.0,243000.0,257000.0,58478873
2026-08-03,239500.0,249500.0,238000.0,248000.0,27825493
2026-08-04,240000.0,244500.0,228000.0,244500.0,29433821
2026-08-05,246000.0,254500.0,244000.0,254000.0,22577128
2026-08-06,230500.0,246000.0,228000.0,241500.0,26101823
2026-08-07,231000.0,239500.0,229000.0,235000.0,20546010
2026-08-10,230000.0,238500.0,228500.0,236000.0,16327805
2026-08-11,239500.0,243000.0,227500.0,229500.0,23310969
2026-08-12,255500.0,260500.0,241000.0,243500.0,27102479
2026-08-13,268000.0,271000.0,262500.0,267500.0,35530867
2026-08-14,274500.0,275500.0,266000.0,275000.0,21669476
2026-08-18,268500.0,288000.0,265000.0,283000.0,24464621
2026-08-19,247500.0,254500.0,246500.0,251500.0,22788552
2026-08-20,271000.0,273000.0,252500.0,257000.0,26095919
2026-08-21,281500.0,285000.0,266000.0,267000.0,27746471
2026-08-24,257000.0,272000.0,255000.0,271500.0,32451940
2026-08-25,257000.0,258000.0,245000.0,249000.0,21617407
2026-08-26,261500.0,266500.0,255500.0,256500.0,19532523
2026-08-27,266000.0,271000.0,262500.0,270000.0,16829395
2026-08-28,257000.0,266000.0,256000.0,262500.0,15106746
2026-08-31,260000.0,260000.0,246000.0,249000.0,18270969
2026-09-01,261000.0,262500.0,254000.0,256500.0,15319615
2026-09-02,250500.0,255500.0,249500.0,252000.0,15176841
2026-09-03,250000.0,255000.0,243000.0,254000.0,13756022
2026-09-04,255500.0,259000.0,252500.0,254000.0,14031862
2026-09-07,270000.0,270000.0,264000.0,267000.0,18314016
2026-09-08,269500.0,279000.0,269000.0,272000.0,22716517
2026-09-09,269500.0,275000.0,267500.0,269500.0,16370962
2026-09-10,269000.0,270500.0,263500.0,269000.0,22517075
2026-09-11,258750.0,261000.0,257500.0,258000.0,4765283
